0.0, 959, 540, Moved
0.029858827590942383, 960, 541, Moved
0.03484225273132324, 959, 540, Moved
0.06978535652160645, 959, 540, Moved
0.08470988273620605, 960, 541, Moved
0.08770298957824707, 959, 541, Moved
0.10070538520812988, 959, 540, Moved
0.1086878776550293, 959, 541, Moved
0.12260866165161133, 959, 541, Moved
0.1715233325958252, 959, 540, Moved
0.17952227592468262, 959, 540, Moved
0.1934216022491455, 958, 540, Moved
0.19740986824035645, 957, 540, Moved
0.20539021492004395, 957, 541, Moved
0.2093827724456787, 959, 540, Moved
0.23131656646728516, 959, 540, Moved
0.24428439140319824, 959, 541, Moved
0.2622339725494385, 959, 540, Moved
0.277238130569458, 960, 541, Moved
0.2851734161376953, 960, 540, Moved
0.31409645080566406, 959, 540, Moved
0.32207536697387695, 960, 541, Moved
0.3350400924682617, 959, 540, Moved
0.35498690605163574, 959, 540, Moved
0.3569815158843994, 959, 541, Moved
0.38493990898132324, 959, 540, Moved
0.4387626647949219, 960, 540, Moved
0.4517645835876465, 959, 540, Moved
0.5265278816223145, 960, 540, Moved
0.5963449478149414, 960, 541, Moved
0.6063618659973145, 959, 540, Moved
0.6332755088806152, 959, 540, Moved
0.6402239799499512, 960, 541, Moved
0.6511943340301514, 959, 541, Moved
0.6801180839538574, 959, 540, Moved
0.8765926361083984, 960, 541, Moved
0.894594669342041, 959, 540, Moved
0.9055500030517578, 959, 541, Moved
0.9165248870849609, 959, 541, Moved
0.9244654178619385, 959, 542, Moved
0.9314455986022949, 959, 540, Moved
0.9843053817749023, 959, 540, Moved
0.9862980842590332, 959, 541, Moved
1.0012574195861816, 959, 540, Moved
1.0062451362609863, 959, 540, Moved
1.0172147750854492, 958, 540, Moved
1.030181884765625, 960, 541, Moved
1.0361971855163574, 959, 540, Moved
1.0552191734313965, 958, 540, Moved
1.05710768699646, 958, 541, Moved
1.0640904903411865, 960, 540, Moved
1.0712854862213135, 959, 541, Moved
1.0783483982086182, 958, 541, Moved
1.081223726272583, 958, 542, Moved
1.0852468013763428, 957, 542, Moved
1.0911972522735596, 957, 543, Moved
1.0931899547576904, 956, 543, Moved
1.1001741886138916, 955, 543, Moved
1.1042687892913818, 955, 544, Moved
1.1081514358520508, 954, 544, Moved
1.1161704063415527, 954, 544, Moved
1.1181292533874512, 954, 544, Moved
1.1251051425933838, 953, 544, Moved
1.132127046585083, 959, 541, Moved
1.1390678882598877, 959, 540, Moved
1.1430625915527344, 959, 541, Moved
1.1470518112182617, 958, 541, Moved
1.1500446796417236, 957, 541, Moved
1.1530342102050781, 957, 542, Moved
1.1550283432006836, 956, 542, Moved
1.1610448360443115, 960, 541, Moved
1.16300630569458, 960, 541, Moved
1.1677801609039307, 959, 541, Moved
1.169804334640503, 959, 542, Moved
1.1717634201049805, 958, 542, Moved
1.175785779953003, 957, 543, Moved
1.1817753314971924, 956, 543, Moved
1.1837341785430908, 956, 543, Moved
1.185762882232666, 955, 543, Moved
1.19071364402771, 959, 540, Moved
1.192708969116211, 959, 541, Moved
1.196697473526001, 959, 541, Moved
1.201683521270752, 958, 542, Moved
1.2037086486816406, 957, 542, Moved
1.2076663970947266, 957, 543, Moved
1.2096669673919678, 956, 543, Moved
1.212658405303955, 955, 543, Moved
1.2146492004394531, 955, 544, Moved
1.2176415920257568, 954, 544, Moved
1.2206802368164062, 954, 544, Moved
1.2226290702819824, 954, 545, Moved
1.2236621379852295, 953, 545, Moved
1.2276146411895752, 952, 546, Moved
1.2306427955627441, 951, 546, Moved
1.2355930805206299, 950, 546, Moved
1.2365896701812744, 949, 546, Moved
1.238612174987793, 948, 547, Moved
1.2405786514282227, 948, 547, Moved
1.2415757179260254, 948, 548, Moved
1.2435729503631592, 947, 548, Moved
1.2455687522888184, 946, 549, Moved
1.2475886344909668, 945, 549, Moved
1.250554084777832, 943, 550, Moved
1.252549171447754, 942, 550, Moved
1.2545418739318848, 942, 551, Moved
1.2565357685089111, 941, 551, Moved
1.257535457611084, 941, 551, Moved
1.259528398513794, 939, 551, Moved
1.2605254650115967, 939, 552, Moved
1.2635200023651123, 937, 553, Moved
1.269502878189087, 935, 554, Moved
1.2705025672912598, 934, 555, Moved
1.2724933624267578, 933, 555, Moved
1.274489164352417, 932, 556, Moved
1.2764878273010254, 930, 556, Moved
1.2804813385009766, 929, 557, Moved
1.2824702262878418, 927, 557, Moved
1.2854619026184082, 926, 558, Moved
1.2874596118927002, 925, 559, Moved
1.2894487380981445, 924, 559, Moved
1.2914447784423828, 923, 560, Moved
1.292440414428711, 922, 560, Moved
1.2944350242614746, 921, 561, Moved
1.2964320182800293, 920, 561, Moved
1.3014161586761475, 918, 562, Moved
1.3034136295318604, 916, 563, Moved
1.3054065704345703, 915, 563, Moved
1.307403326034546, 914, 563, Moved
1.3093969821929932, 913, 564, Moved
1.3133924007415771, 912, 565, Moved
1.3153798580169678, 910, 565, Moved
1.3183724880218506, 908, 566, Moved
1.320369005203247, 907, 567, Moved
1.3233580589294434, 906, 567, Moved
1.324354887008667, 904, 568, Moved
1.3263516426086426, 903, 569, Moved
1.3283450603485107, 902, 569, Moved
1.3313379287719727, 900, 569, Moved
1.333333969116211, 899, 570, Moved
1.3353261947631836, 898, 570, Moved
1.3373217582702637, 897, 571, Moved
1.3393194675445557, 895, 572, Moved
1.3413102626800537, 894, 572, Moved
1.342308759689331, 892, 573, Moved
1.3453021049499512, 890, 574, Moved
1.3532800674438477, 884, 576, Moved
1.3552727699279785, 883, 576, Moved
1.3572688102722168, 882, 576, Moved
1.3592677116394043, 879, 577, Moved
